asin,name,date,rating,review,brandName,product,clean_review_text
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-05-08,5,Nice,Titan,Octane-Analog-Silver-Watch-NK1650BM03,nice
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2018-11-19,5,Nice product Less price on offer period Original product Stylish watch ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,nice product less price offer period original product stylish watch
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-06-21,5,Nice watch ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,nice watch
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2018-10-29,5,Bought it for my father He liked it very much ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,bought father liked much
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-09-30,5,After HMT titan is first choice for all young generations This particular model reviewed more times and took this watchreally this very nice looks very good and giving proud for casual and formal wear also ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,hmt titan first choice young generations particular model reviewed times took watchreally nice looks good giving proud casual formal wear also
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-10-30,5,Premium and genuine product at this price point The watch looks way better in real and looks and feels incredible Must buy if you re looking for a premium and genuine time piece Highly recommended ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,premium genuine product price point watch looks way better real looks feels incredible must buy looking premium genuine time piece highly recommended
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-10-28,5,Its nice I purchase for my sister to give as gift to her professor its perfect for 50 exactly as shown in picture and very elegant looks ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,nice purchase sister give gift professor perfect 50 exactly shown picture elegant looks
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-08-11,5,Very good watch for college or university going students Watch strap is little heavy though it doesn t matter Golden colour combination looks premium Titan is great love it,Titan,Octane-Analog-Silver-Watch-NK1650BM03,good watch college university going students watch strap little heavy though matter golden colour combination looks premium titan great love
B00ISNVQMW,Titan-Octane-Analog-Silver-Watch-NK1650BM03,2019-07-29,5,Nice watch i gifted this watch to my dad on his birthday he was very happy to see the watch must buy if u are looking for cheap and best watch in a brand like Titan ,Titan,Octane-Analog-Silver-Watch-NK1650BM03,nice watch gifted watch dad birthday happy see watch must buy u looking cheap best watch brand like titan
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-04-06,5,Very nice and classic looking watch with added benefit of date window radium for night use Good built quality of watch and leather straps are also made of good materials Got delivered in 2 days only Superb watch at reasonable pricing Thank you Amazon ,Titan,Analog-Black-Dial-Watch-NK1730SL02,nice classic looking watch added benefit date window radium night use good built quality watch leather straps also made good materials got delivered 2 days superb watch reasonable pricing thank amazon
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-10-25,4,This is my personal feedback as per my preference I bought this watch along with the CHAPS watch I found the overall look functionality of CHAPS better than this one The dial does not look much attractive to me as it looks feels bulky but not big also there is a big bezel which steals away the look Although the overall quality is superb no doubt about it as its a watch by Titan So decide for urself as I have attached couple of pictures to justify my feedback ,Titan,Analog-Black-Dial-Watch-NK1730SL02,personal feedback per preference bought watch along chaps watch found overall look functionality chaps better one dial look much attractive looks feels bulky big also big bezel steals away look although overall quality superb doubt watch titan decide urself attached couple pictures justify feedback
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-01-25,4,The watch looks magnificent But the box in which the watch was packed by the seller is very dusty ,Titan,Analog-Black-Dial-Watch-NK1730SL02,watch looks magnificent box watch packed seller dusty
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-10-22,4,Nice product and cool looking must buy everyone Prefer to buy under 2k,Titan,Analog-Black-Dial-Watch-NK1730SL02,nice product cool looking must buy everyone prefer buy 2k
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-11-06,5,One of the best Budget analog watch with belt in this 2500rs Segment This watch is an impressive one Excellent look Good build quality Good Strap design and color Perfect Fit Big black dial with radium light glow function Overall it s a trusted product to buy Cheers ,Titan,Analog-Black-Dial-Watch-NK1730SL02,one best budget analog watch belt 2500rs segment watch impressive one excellent look good build quality good strap design color perfect fit big black dial radium light glow function overall trusted product buy cheers
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2020-06-09,5,I bought this watch for Rs 2395 It is awesome and classic watch in this price 1 Looks elegant 2 Classic amd sleek design 3 Added feature of date 4 Urban design 5 Value for money 6 Dial color Black Case shape Round 7 Band color Brown Band Material Leather8 Watch Movement Type Quartz Watch Display Type Analog9 24 Months Manufacturer Warranty10 Remove plastic at crown to start the watch 11 Recommended for customers looking for a small dial sized watches It can be wore both wiyh casual and t shirt look I highly highly recommend this to all those looking for classic design watch under Rs 3000 All the best for your purchase ,Titan,Analog-Black-Dial-Watch-NK1730SL02,bought watch rs 2395 awesome classic watch price 1 looks elegant 2 classic amd sleek design 3 added feature date 4 urban design 5 value money 6 dial color black case shape round 7 band color brown band material leather8 watch movement type quartz watch display type analog9 24 months manufacturer warranty10 remove plastic crown start watch 11 recommended customers looking small dial sized watches wore wiyh casual shirt look highly highly recommend looking classic design watch rs 3000 best purchase
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-07-23,5,Perfect look Bought for my friend Color combination is so fab It goes with Indian western outfits Having both casual and professional look Amazing product ,Titan,Analog-Black-Dial-Watch-NK1730SL02,perfect look bought friend color combination fab goes indian western outfits casual professional look amazing product
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-07-22,5,Its a nice product for men I ordered this watch for my uncle He was very happy after wearing this watch He loved it ,Titan,Analog-Black-Dial-Watch-NK1730SL02,nice product men ordered watch uncle happy wearing watch loved
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2019-03-10,5,Awesome product really good value for money Sleek and elegant design Enhance your style both in casual and formal Pros Nice build quality strong leather strap simple and elegabt looksCons Dial is little smaller does not come with day notifier Overall a great product Got it within 4 days Thanx amazon team ,Titan,Analog-Black-Dial-Watch-NK1730SL02,awesome product really good value money sleek elegant design enhance style casual formal pros nice build quality strong leather strap simple elegabt lookscons dial little smaller come day notifier overall great product got within 4 days thanx amazon team
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2019-05-31,1,Watch is good in looks but have to return itBecause the tab it has from which ee can adjust time is loosed If it gets pressed while movement watch stops to work so have to return it ,Titan,Analog-Black-Dial-Watch-NK1730SL02,watch good looks return itbecause tab ee adjust time loosed gets pressed movement watch stops work return
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-04-06,5,Very nice and classic looking watch with added benefit of date window radium for night use Good built quality of watch and leather straps are also made of good materials Got delivered in 2 days only Superb watch at reasonable pricing Thank you Amazon ,Titan,Analog-Black-Dial-Watch-NK1730SL02,nice classic looking watch added benefit date window radium night use good built quality watch leather straps also made good materials got delivered 2 days superb watch reasonable pricing thank amazon
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-10-25,4,This is my personal feedback as per my preference I bought this watch along with the CHAPS watch I found the overall look functionality of CHAPS better than this one The dial does not look much attractive to me as it looks feels bulky but not big also there is a big bezel which steals away the look Although the overall quality is superb no doubt about it as its a watch by Titan So decide for urself as I have attached couple of pictures to justify my feedback ,Titan,Analog-Black-Dial-Watch-NK1730SL02,personal feedback per preference bought watch along chaps watch found overall look functionality chaps better one dial look much attractive looks feels bulky big also big bezel steals away look although overall quality superb doubt watch titan decide urself attached couple pictures justify feedback
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-01-25,4,The watch looks magnificent But the box in which the watch was packed by the seller is very dusty ,Titan,Analog-Black-Dial-Watch-NK1730SL02,watch looks magnificent box watch packed seller dusty
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-10-22,4,Nice product and cool looking must buy everyone Prefer to buy under 2k,Titan,Analog-Black-Dial-Watch-NK1730SL02,nice product cool looking must buy everyone prefer buy 2k
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-11-06,5,One of the best Budget analog watch with belt in this 2500rs Segment This watch is an impressive one Excellent look Good build quality Good Strap design and color Perfect Fit Big black dial with radium light glow function Overall it s a trusted product to buy Cheers ,Titan,Analog-Black-Dial-Watch-NK1730SL02,one best budget analog watch belt 2500rs segment watch impressive one excellent look good build quality good strap design color perfect fit big black dial radium light glow function overall trusted product buy cheers
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2020-06-09,5,I bought this watch for Rs 2395 It is awesome and classic watch in this price 1 Looks elegant 2 Classic amd sleek design 3 Added feature of date 4 Urban design 5 Value for money 6 Dial color Black Case shape Round 7 Band color Brown Band Material Leather8 Watch Movement Type Quartz Watch Display Type Analog9 24 Months Manufacturer Warranty10 Remove plastic at crown to start the watch 11 Recommended for customers looking for a small dial sized watches It can be wore both wiyh casual and t shirt look I highly highly recommend this to all those looking for classic design watch under Rs 3000 All the best for your purchase ,Titan,Analog-Black-Dial-Watch-NK1730SL02,bought watch rs 2395 awesome classic watch price 1 looks elegant 2 classic amd sleek design 3 added feature date 4 urban design 5 value money 6 dial color black case shape round 7 band color brown band material leather8 watch movement type quartz watch display type analog9 24 months manufacturer warranty10 remove plastic crown start watch 11 recommended customers looking small dial sized watches wore wiyh casual shirt look highly highly recommend looking classic design watch rs 3000 best purchase
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-07-23,5,Perfect look Bought for my friend Color combination is so fab It goes with Indian western outfits Having both casual and professional look Amazing product ,Titan,Analog-Black-Dial-Watch-NK1730SL02,perfect look bought friend color combination fab goes indian western outfits casual professional look amazing product
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2018-07-22,5,Its a nice product for men I ordered this watch for my uncle He was very happy after wearing this watch He loved it ,Titan,Analog-Black-Dial-Watch-NK1730SL02,nice product men ordered watch uncle happy wearing watch loved
B01GE1K5BW,Titan-Analog-Black-Dial-Watch-NK1730SL02,2019-03-10,5,Awesome product really good value for money Sleek and elegant design Enhance your style both in casual and formal Pros Nice build quality strong leather strap simple and elegabt looksCons Dial is little smaller does not come with day notifier Overall a great product Got it within 4 days Thanx amazon team ,Titan,Analog-Black-Dial-Watch-NK1730SL02,awesome product really good value money sleek elegant design enhance style casual formal pros nice build quality strong leather strap simple elegabt lookscons dial little smaller come day notifier overall great product got within 4 days thanx amazon team
